raw_date,raw_merchant,raw_amount,true_category,true_date,true_amount
2024-01-15,DELIVEROO.IE *7623,-?25.72,Dining & Takeaway,2024-01-15,25.72
2024-03-03,Gym Plus Membership,-?64.12,Health & Fitness,2024-03-03,64.12
15/11/2024,  Brown Thomas Dublin   ,10.00,Shopping,2024-11-15,10.0
2023-07-20,Lidl 7240 DUNDALK,?33.78,Groceries,2023-07-20,33.78
04/10/2023,gourmet burger kitchen,-46.89,Dining & Takeaway,2023-10-04,46.89
2024-09-10,Decathlon Sports Ireland,-76.69,Shopping,2024-09-10,76.69
2025-04-07,DART TICKET MACHINE,-2.40,Transport,2025-04-07,2.4
2024-02-27,Boojum Burrito LIMERICK,-?4.20,Dining & Takeaway,2024-02-27,4.2
2023-04-26,Aldi Store 3364,,Groceries,2023-04-26,65.06
"Nov 25, 2024",DUNNES STORES DUBLIN,-28.97,Groceries,2024-11-25,28.97
2025-06-19,Dentist Clinic Dublin,-14.97,Health & Fitness,2025-06-19,14.97
2023-03-12,ALDI STORE 5260,-50.80,Groceries,2023-03-12,50.8
27/03/2024,nandos swords,?48.76,Dining & Takeaway,2024-03-27,48.76
2025.06.23,Brown Thomas Dublin,?124.75,Shopping,2025-06-23,124.75
2025-06-06,Audible UK Monthly,-37.15,Entertainment & Subscriptions,2025-06-06,37.15
27/11/2023,Just Eat 5399,-?37.45,Dining & Takeaway,2023-11-27,37.45
2024-10-22,LEAP CARD AUTO TOPUP,13.51,Transport,2024-10-22,13.51
"Jan 06, 2025",  Netflix.com monthly   ,-18.21,Entertainment & Subscriptions,2025-01-06,18.21
2024-12-21,  JUST EAT 8695   ,-?99.91,Dining & Takeaway,2024-12-21,99.91
2024-04-20,ODEON CINEMAS DUNDALK,18.53,Entertainment & Subscriptions,2024-04-20,18.53
2023-03-06,JUST EAT 5361,-9.89,Dining & Takeaway,2023-03-06,9.89
2023.09.13,JUST EAT 2634,?25.83,Dining & Takeaway,2023-09-13,25.83
2024-05-22,Tesco Store #7949,?86.61,Groceries,2024-05-22,86.61
12/07/2023,Gourmet Burger Kitchen,34.75 EUR,Dining & Takeaway,2023-07-12,34.75
2024-01-09,ALDI IRELAND GMBH,-?50.53,Groceries,2024-01-09,50.53
2023-02-09,DELIVEROO.IE *7244,-44.26,Dining & Takeaway,2023-02-09,44.26
2023-09-24,Starbucks Coffee #1603,-64.97,Dining & Takeaway,2023-09-24,64.97
"Jun 07, 2024",APPLE STORE RETAIL,-?86.80,Shopping,2024-06-07,86.8
2023-05-21,LEAP CARD AUTO TOPUP,-2.40,Transport,2023-05-21,2.4
2023.02.03,IKEA DUBLIN STORE,-130.36,Shopping,2023-02-03,130.36
2024-11-18,TK MAXX DUBLIN,86.91,Shopping,2024-11-18,86.91
"Jun 01, 2025",DUBLIN BUS 6231,25.26,Transport,2025-06-01,25.26
23/01/2024,,-45.96,Transport,2024-01-23,45.96
2024-06-21,TK MAXX KILKENNY,-23.84,Shopping,2024-06-21,23.84
01/09/2023,tfi leap card topup,?23.01,Transport,2023-09-01,23.01
02/03/2024,Irish Water Direct Debit,56.45,Utilities & Bills,2024-03-02,56.45
2024.03.16,  Starbucks Coffee #9866   ,?56.12,Dining & Takeaway,2024-03-16,56.12
2024-07-23,Tesco Store #7358,-?65.94,Groceries,2024-07-23,65.94
2025-04-22,SuperValu DUNDALK,-?37.12,Groceries,2025-04-22,37.12
30/12/2023,Insomnia Coffee Co,?81.82,Dining & Takeaway,2023-12-30,81.82
2023-11-16,JUST EAT 8214,28.84,Dining & Takeaway,2023-11-16,28.84
25/01/2023,DISNEY PLUS MONTHLY,-4.99,Entertainment & Subscriptions,2023-01-25,4.99
2025.01.03,Tesco Express,38.81 EUR,Groceries,2025-01-03,38.81
2023-12-28,Spar Express Limerick,-?142.62,Groceries,2023-12-28,142.62
2025-01-29,  Boojum Burrito SWORDS   ,-11.57,Dining & Takeaway,2025-01-29,11.57
2025-06-01,PENNEYS PRIMARK DUNDALK,-95.03,Shopping,2025-06-01,95.03
2024-06-17,JUST EAT 3901,?14.92,Dining & Takeaway,2024-06-17,14.92
2024-09-09,  Costa Coffee BRAY   ,-50.16,Dining & Takeaway,2024-09-09,50.16
2023.06.24,  Dominos Pizza SWORDS   ,-61.08,Dining & Takeaway,2023-06-24,61.08
2024-01-10,Netflix.com monthly,-?31.11,Entertainment & Subscriptions,2024-01-10,31.11
2023.05.15,FLYEfit Gym Monthly DD,-87.97,Health & Fitness,2023-05-15,87.97
07/04/2025,LIDL IRELAND,-?54.00,Groceries,2025-04-07,54.0
2023-05-13,DUNNES STORES KILKENNY,89.91 EUR,Groceries,2023-05-13,89.91
2025-05-10,FREE NOW TAXI DUBLIN,?23.44,Transport,2025-05-10,23.44
2025-02-20,Nandos DUNDALK,-37.43,Dining & Takeaway,2025-02-20,37.43
10/08/2023,LIDL IRELAND,86.18,Groceries,2023-08-10,86.18
29/12/2023,Starbucks Coffee #1379,38.96 EUR,Dining & Takeaway,2023-12-29,38.96
25/10/2024,DART TICKET MACHINE,41.21,Transport,2024-10-25,41.21
2025.01.10,SPOTIFY AB 7208 EUR,13.43 EUR,Entertainment & Subscriptions,2025-01-10,13.43
17/03/2024,SPOTIFY AB 4097 EUR,-?21.68,Entertainment & Subscriptions,2024-03-17,21.68
2024-09-14,Physiotherapy Care Dublin,49.18,Health & Fitness,2024-09-14,49.18
2025-06-11,Costa Coffee KILKENNY,?18.60,Dining & Takeaway,2025-06-11,18.6
11/04/2023,  LIDL IRELAND   ,-55.96,Groceries,2023-04-11,55.96
2024-12-11,  UBER *TRIP 2315   ,-?51.09,Transport,2024-12-11,51.09
2023-03-25,Tesco Express,-?30.53,Groceries,2023-03-25,30.53
2024-12-24,Nandos DUNDALK,-19.26,Dining & Takeaway,2024-12-24,19.26
05/10/2023,ALDI STORE 7951,-33.02,Groceries,2023-10-05,33.02
2023-12-01,ALDI STORE 9627,-?22.52,Groceries,2023-12-01,22.52
04/04/2024,,-13.65,Groceries,2024-04-04,13.65
02/03/2024,SPAR EXPRESS DUBLIN,-64.83,Groceries,2024-03-02,64.83
2025-05-10,marks & spencer food,-31.53,Groceries,2025-05-10,31.53
2024-12-01,youtube premium,-21.94,Entertainment & Subscriptions,2024-12-01,21.94
2025-03-02,DELIVEROO.IE *5526,?5.12,Dining & Takeaway,2025-03-02,5.12
2024-12-25,Decathlon Sports Ireland,-15.38,Shopping,2024-12-25,15.38
06/04/2023,VODAFONE BILL PAY,-?47.60,Utilities & Bills,2023-04-06,47.6
"Apr 15, 2024",uber *trip 5161,24.46,Transport,2024-04-15,24.46
2024-06-12,SuperValu DUNDALK,-94.65,Groceries,2024-06-12,94.65
2024-02-05,deliveroo.ie *7731,-?28.49,Dining & Takeaway,2024-02-05,28.49
2023-01-12,  Physiotherapy Care Dublin   ,-37.59,Health & Fitness,2023-01-12,37.59
2023-01-02,APPLE STORE RETAIL,-104.99,Shopping,2023-01-02,104.99
10/03/2024,leap card auto topup,-49.06,Transport,2024-03-10,49.06
"Aug 25, 2024",  McDonalds BRAY   ,-14.19,Dining & Takeaway,2024-08-25,14.19
26/04/2024,McDonalds LIMERICK,-42.94,Dining & Takeaway,2024-04-26,42.94
24/12/2024,,?2.40,Transport,2024-12-24,2.4
2025-04-11,RYANAIR *4095 AIRLINE,142.06 EUR,Travel,2025-04-11,142.06
2025-03-28,Dominos Pizza DUBLIN,?25.54,Dining & Takeaway,2025-03-28,25.54
2024-11-02,FLYEfit Gym Monthly DD,-?52.33,Health & Fitness,2024-11-02,52.33
14/07/2024,Steam Games Purchase,-18.06,Entertainment & Subscriptions,2024-07-14,18.06
13/12/2024,Gourmet Burger Kitchen,-?18.52,Dining & Takeaway,2024-12-13,18.52
25/02/2024,nandos kilkenny,-53.66,Dining & Takeaway,2024-02-25,53.66
08/03/2023,Tesco Extra Kilkenny,-75.73,Groceries,2023-03-08,75.73
13/01/2025,lidl 6934 dublin,,Groceries,2025-01-13,63.91
"Nov 08, 2024",RYANAIR *6861 AIRLINE,523.76 EUR,Travel,2024-11-08,523.76
14/06/2023,DART TICKET MACHINE,2.40,Transport,2023-06-14,2.4
10/03/2025,Tesco Express,-?35.50,Groceries,2025-03-10,35.5
2025.03.24,AIRBNB * 2549,?375.44,Travel,2025-03-24,375.44
2023-09-28,Tesco Store #6031,-?77.06,Groceries,2023-09-28,77.06
"Dec 15, 2023",Insomnia Coffee Co,?30.78,Dining & Takeaway,2023-12-15,30.78
2024-02-22,Applegreen Motorway Services,48.42,Transport,2024-02-22,48.42
"Dec 17, 2023",SHELL PETROL 5030,-56.59,Transport,2023-12-17,56.59
"Oct 25, 2023",THE LOCAL PUB & GRILL,-17.53,Dining & Takeaway,2023-10-25,17.53
20/06/2023,TESCO EXTRA GALWAY,?76.85,Groceries,2023-06-20,76.85
2023-08-24,JUST EAT 1894,-?39.01,Dining & Takeaway,2023-08-24,39.01
2025-06-16,dublin bus 8552,-?29.22,Transport,2025-06-16,29.22
28/08/2023,DELIVEROO.IE *6684,-51.38,Dining & Takeaway,2023-08-28,51.38
2024-06-30,LIDL IRELAND,-49.31,Groceries,2024-06-30,49.31
"Dec 04, 2023",disney plus monthly,-31.34,Entertainment & Subscriptions,2023-12-04,31.34
2024.10.29,SPAR EXPRESS CORK,-36.30,Groceries,2024-10-29,36.3
2023.03.08,Starbucks Coffee #3060,36.20,Dining & Takeaway,2023-03-08,36.2
"Jun 26, 2023",UBER *TRIP 1235,-6.59,Transport,2023-06-26,6.59
"Oct 30, 2023",ASOS.COM ORDERS,-?10.00,Shopping,2023-10-30,10.0
2024.04.02,  Gourmet Burger Kitchen   ,-?3.80,Dining & Takeaway,2024-04-02,3.8
2024-08-05,spar express limerick,-53.81,Groceries,2024-08-05,53.81
2024-05-17,Steam Games Purchase,-19.64,Entertainment & Subscriptions,2024-05-17,19.64
2024-11-10,Ikea Dublin Store,?28.51,Shopping,2024-11-10,28.51
21/12/2024,IKEA DUBLIN STORE,15.57,Shopping,2024-12-21,15.57
2023-10-06,PENNEYS PRIMARK SWORDS,?30.76,Shopping,2023-10-06,30.76
04/06/2023,irish water direct debit,-74.04,Utilities & Bills,2023-06-04,74.04
2023.02.27,FREE NOW TAXI DUBLIN,-?18.42,Transport,2023-02-27,18.42
2024.05.06,  IRISH RAIL ONLINE   ,-?22.17,Transport,2024-05-06,22.17
2023-06-04,just eat 2009,-?37.51,Dining & Takeaway,2023-06-04,37.51
2023-12-21,Tesco Express,-89.24,Groceries,2023-12-21,89.24
2023.08.19,Tesco Express,27.10,Groceries,2023-08-19,27.1
2023-12-27,Marks & Spencer Food,-120.13,Groceries,2023-12-27,120.13
2023-09-01,SHELL PETROL 3472,41.29,Transport,2023-09-01,41.29
25/08/2023,Dart Ticket Machine,-?31.27,Transport,2023-08-25,31.27
2025.03.03,DELIVEROO.IE *8920,?34.56,Dining & Takeaway,2025-03-03,34.56
2024-01-23,applegreen motorway services,-9.38,Transport,2024-01-23,9.38
2023-06-01,SuperValu BRAY,77.87,Groceries,2023-06-01,77.87
2024-04-04,Tesco Extra Dundalk,-59.77,Groceries,2024-04-04,59.77
26/07/2023,,-37.19,Groceries,2023-07-26,37.19
2025-06-29,Dominos Pizza CORK,66.23,Dining & Takeaway,2025-06-29,66.23
17/07/2023,  Lidl 4104 DUNDALK   ,-92.36,Groceries,2023-07-17,92.36
2025-06-27,CIRCLE K DUNDALK,-?17.20,Transport,2025-06-27,17.2
2025-04-27,Tfi Leap Card Topup,-?19.84,Transport,2025-04-27,19.84
"May 15, 2023",Aldi Store 2195,-?45.24,Groceries,2023-05-15,45.24
2024-12-24,just eat 1977,?52.85,Dining & Takeaway,2024-12-24,52.85
"Aug 20, 2024",SuperValu CORK,-?25.74,Groceries,2024-08-20,25.74
08/10/2023,Audible UK Monthly,-26.81,Entertainment & Subscriptions,2023-10-08,26.81
02/05/2023,Dominos Pizza DUNDALK,-33.13,Dining & Takeaway,2023-05-02,33.13
"Oct 04, 2024",AMZN PRIME MEMBER,-?4.99,Entertainment & Subscriptions,2024-10-04,4.99
2024-03-08,  SPAR EXPRESS GALWAY   ,?87.16,Groceries,2024-03-08,87.16
2023-06-26,  LEAP CARD AUTO TOPUP   ,-23.88,Transport,2023-06-26,23.88
2025-02-12,tesco extra dublin,-?98.83,Groceries,2025-02-12,98.83
2023.08.02,ALDI IRELAND GMBH,-?40.01,Groceries,2023-08-02,40.01
03/11/2023,APPLE.COM/BILL,-?14.08,Entertainment & Subscriptions,2023-11-03,14.08
2023.01.26,  Nandos KILKENNY   ,-?6.72,Dining & Takeaway,2023-01-26,6.72
2023-07-17,  YOUTUBE PREMIUM   ,-4.99,Entertainment & Subscriptions,2023-07-17,4.99
2024-10-01,Shell Petrol 5940,22.17,Transport,2024-10-01,22.17
02/04/2025,supervalu bray,?42.39,Groceries,2025-04-02,42.39
2023-09-20,SuperValu CORK,-69.23,Groceries,2023-09-20,69.23
2023.10.15,TFI Leap Card Topup,-26.04,Transport,2023-10-15,26.04
"Apr 26, 2023",  Sky Ireland TV & Broadband   ,-?35.00,Utilities & Bills,2023-04-26,35.0
2024.05.20,DUBLIN BUS 1591,-31.33,Transport,2024-05-20,31.33
24/03/2024,Dominos Pizza SWORDS,?18.49,Dining & Takeaway,2024-03-24,18.49
05/02/2025,  Physiotherapy Care Dublin   ,-27.15,Health & Fitness,2025-02-05,27.15
09/05/2025,Applegreen Motorway Services,-24.78,Transport,2025-05-09,24.78
2025.01.28,insomnia coffee co,-?30.31,Dining & Takeaway,2025-01-28,30.31
11/02/2023,  THE LOCAL PUB & GRILL   ,67.13 EUR,Dining & Takeaway,2023-02-11,67.13
2025-04-09,Free Now Taxi Dublin,-?12.77,Transport,2025-04-09,12.77
08/06/2024,IRISH RAIL ONLINE,?11.78,Transport,2024-06-08,11.78
2023-05-06,  Marks & Spencer Food   ,-?57.43,Groceries,2023-05-06,57.43
04/06/2023,SuperValu CORK,-28.50,Groceries,2023-06-04,28.5
2024.08.31,  FREE NOW TAXI DUBLIN   ,-21.56,Transport,2024-08-31,21.56
2024-02-21,Applegreen Motorway Services,?2.40,Transport,2024-02-21,2.4
"Jul 27, 2023",SPAR EXPRESS DUBLIN,-51.41,Groceries,2023-07-27,51.41
2024.02.23,  THE LOCAL PUB & GRILL   ,-?42.85,Dining & Takeaway,2024-02-23,42.85
2023.12.26,Insomnia Coffee Co,,Dining & Takeaway,2023-12-26,36.08
20/05/2023,LEAP CARD AUTO TOPUP,-?12.64,Transport,2023-05-20,12.64
2023-09-30,DELIVEROO.IE *8027,-55.10,Dining & Takeaway,2023-09-30,55.1
21/03/2025,RYANAIR *9557 AIRLINE,1132.39,Travel,2025-03-21,1132.39
02/06/2023,  Costa Coffee BRAY   ,-?22.24,Dining & Takeaway,2023-06-02,22.24
25/12/2024,,-?5.27,Dining & Takeaway,2024-12-25,5.27
2023-06-25,DUBLIN BUS 2805,-?8.31,Transport,2023-06-25,8.31
26/05/2024,SuperValu DUNDALK,-?23.26,Groceries,2024-05-26,23.26
2024-09-20,ODEON CINEMAS CORK,,Entertainment & Subscriptions,2024-09-20,4.99
"Dec 14, 2024",Council Tax Payment,-103.80,Utilities & Bills,2024-12-14,103.8
07/04/2023,ODEON CINEMAS KILKENNY,35.37,Entertainment & Subscriptions,2023-04-07,35.37
2024-07-10,tesco extra cork,-?59.04,Groceries,2024-07-10,59.04
15/11/2023,  SPAR EXPRESS GALWAY   ,-45.63,Groceries,2023-11-15,45.63
22/03/2023,SuperValu BRAY,38.44 EUR,Groceries,2023-03-22,38.44
2023-12-08,Penneys Primark Galway,-?15.41,Shopping,2023-12-08,15.41
2023-12-13,YOUTUBE PREMIUM,-33.45,Entertainment & Subscriptions,2023-12-13,33.45
2025-05-31,SPAR EXPRESS GALWAY,-53.94,Groceries,2025-05-31,53.94
2024-07-16,AMZN PRIME MEMBER,-22.52,Entertainment & Subscriptions,2024-07-16,22.52
26/06/2024,LEAP CARD AUTO TOPUP,-2.40,Transport,2024-06-26,2.4
2024.02.18,Boojum Burrito DUNDALK,5.18,Dining & Takeaway,2024-02-18,5.18
"Sep 25, 2024",,63.54 EUR,Health & Fitness,2024-09-25,63.54
2025-06-07,Tesco Store #5687,-78.86,Groceries,2025-06-07,78.86
2025-01-01,Dominos Pizza LIMERICK,42.89 EUR,Dining & Takeaway,2025-01-01,42.89
2024-07-03,lidl ireland,-20.00,Groceries,2024-07-03,20.0
2024-08-11,FREE NOW TAXI DUBLIN,-21.59,Transport,2024-08-11,21.59
"Jan 13, 2024",Tesco Store #5072,-?89.22,Groceries,2024-01-13,89.22
"Jan 07, 2023",  TFI Leap Card Topup   ,-23.94,Transport,2023-01-07,23.94
2025-04-28,ALDI IRELAND GMBH,-?51.13,Groceries,2025-04-28,51.13
2024-12-16,YOUTUBE PREMIUM,-?16.99,Entertainment & Subscriptions,2024-12-16,16.99
2024.07.29,DUBLIN BUS 9328,-50.97,Transport,2024-07-29,50.97
2024-07-01,VODAFONE BILL PAY,-115.01,Utilities & Bills,2024-07-01,115.01
2025-06-25,dentist clinic dublin,-12.29,Health & Fitness,2025-06-25,12.29
2025-05-30,IRISH RAIL ONLINE,?28.01,Transport,2025-05-30,28.01
2025-05-24,McDonalds BRAY,-28.61,Dining & Takeaway,2025-05-24,28.61
2025-01-15,Gourmet Burger Kitchen,-3.80,Dining & Takeaway,2025-01-15,3.8
2023.05.22,Lidl 6366 DUBLIN,-119.30,Groceries,2023-05-22,119.3
24/04/2025,McDonalds DUBLIN,?45.71,Dining & Takeaway,2025-04-24,45.71
04/11/2024,insomnia coffee co,-35.15,Dining & Takeaway,2024-11-04,35.15
2025-06-05,Boojum Burrito CORK,?11.53,Dining & Takeaway,2025-06-05,11.53
2023-10-03,Marks & Spencer Food,-39.68,Groceries,2023-10-03,39.68
2024-05-12,leap card auto topup,-2.40,Transport,2024-05-12,2.4
2025.03.04,THE LOCAL PUB & GRILL,19.41,Dining & Takeaway,2025-03-04,19.41
12/02/2023,McDonalds KILKENNY,-?52.81,Dining & Takeaway,2023-02-12,52.81
2024-07-13,SuperValu SWORDS,29.15,Groceries,2024-07-13,29.15
"Mar 02, 2025",Marks & Spencer Food,-8.50,Groceries,2025-03-02,8.5
2024-03-07,SPAR EXPRESS DUBLIN,-?75.96,Groceries,2024-03-07,75.96
2023.10.22,AMZN Mktp UK*7433,?14.45,Shopping,2023-10-22,14.45
2025-04-17,Boojum Burrito GALWAY,-13.55,Dining & Takeaway,2025-04-17,13.55
2023-02-22,Gourmet Burger Kitchen,-25.65,Dining & Takeaway,2023-02-22,25.65
12/01/2024,Dunnes Stores Galway,-18.91,Groceries,2024-01-12,18.91
2024-02-02,amzn prime member,?18.70,Entertainment & Subscriptions,2024-02-02,18.7
2023-10-03,irish rail online,-42.05,Transport,2023-10-03,42.05
2023-04-21,  Insomnia Coffee Co   ,-34.71,Dining & Takeaway,2023-04-21,34.71
07/02/2024,DUNNES STORES LIMERICK,-57.63,Groceries,2024-02-07,57.63
2023-09-03,JUST EAT 7498,-23.16,Dining & Takeaway,2023-09-03,23.16
"Jun 05, 2024",Holland & Barrett KILKENNY,50.65,Health & Fitness,2024-06-05,50.65
16/06/2023,CIRCLE K CORK,?13.27,Transport,2023-06-16,13.27
2024-06-02,  DART TICKET MACHINE   ,-47.67,Transport,2024-06-02,47.67
2024-12-07,tesco extra dublin,-36.46,Groceries,2024-12-07,36.46
"Mar 22, 2025",DART TICKET MACHINE,-2.40,Transport,2025-03-22,2.4
2023-07-25,  ALDI STORE 6257   ,,Groceries,2023-07-25,70.32
2024.10.23,  McDonalds DUNDALK   ,-8.74,Dining & Takeaway,2024-10-23,8.74
19/12/2023,Audible UK Monthly,-?4.99,Entertainment & Subscriptions,2023-12-19,4.99
14/03/2025,DISNEY PLUS MONTHLY,4.99 EUR,Entertainment & Subscriptions,2025-03-14,4.99
2024-07-14,HOTELS.COM RESERVATION,?150.28,Travel,2024-07-14,150.28
2024-03-28,bord gais energy dd,-85.19,Utilities & Bills,2024-03-28,85.19
2024-11-21,supervalu cork,-67.58,Groceries,2024-11-21,67.58
19/02/2025,  Tesco Store #9123   ,-57.48,Groceries,2025-02-19,57.48
2023-01-25,JUST EAT 6652,?29.20,Dining & Takeaway,2023-01-25,29.2
2023-12-15,the local pub & grill,-?27.89,Dining & Takeaway,2023-12-15,27.89
2025.06.16,PENNEYS PRIMARK DUNDALK,-?98.79,Shopping,2025-06-16,98.79
2023.12.22,  THE LOCAL PUB & GRILL   ,-?57.24,Dining & Takeaway,2023-12-22,57.24
2023-05-26,  PLAYSTATION NETWORK 5005   ,-?4.99,Entertainment & Subscriptions,2023-05-26,4.99
2023-04-11,VODAFONE BILL PAY,-86.16,Utilities & Bills,2023-04-11,86.16
23/06/2025,SHELL PETROL 1939,-26.23,Transport,2025-06-23,26.23
2024-02-26,ALDI STORE 8663,?23.59,Groceries,2024-02-26,23.59
2024-02-07,DART TICKET MACHINE,2.40,Transport,2024-02-07,2.4
2023-05-08,PLAYSTATION NETWORK 5072,?4.99,Entertainment & Subscriptions,2023-05-08,4.99
28/03/2025,  Applegreen Motorway Services   ,,Transport,2025-03-28,2.4
"Mar 02, 2025",  Starbucks Coffee #3893   ,-?21.64,Dining & Takeaway,2025-03-02,21.64
2025-01-22,  McDonalds DUBLIN   ,40.48 EUR,Dining & Takeaway,2025-01-22,40.48
30/09/2024,  TK MAXX GALWAY   ,-143.18,Shopping,2024-09-30,143.18
2024-01-05,PLAYSTATION NETWORK 5970,18.91,Entertainment & Subscriptions,2024-01-05,18.91
2023-05-04,deliveroo.ie *1685,-3.80,Dining & Takeaway,2023-05-04,3.8
2024-07-16,DUBLIN BUS 1009,-?12.22,Transport,2024-07-16,12.22
2024-10-06,  LIDL IRELAND   ,75.05 EUR,Groceries,2024-10-06,75.05
2023-05-01,Dominos Pizza GALWAY,-3.80,Dining & Takeaway,2023-05-01,3.8
01/01/2024,Gym Plus Membership,-?48.31,Health & Fitness,2024-01-01,48.31
2025-05-14,amzn mktp uk*4132,?10.00,Shopping,2025-05-14,10.0
"May 26, 2025",Shell Petrol 5336,25.86,Transport,2025-05-26,25.86
2024-05-20,circle k limerick,?11.80,Transport,2024-05-20,11.8
2023-04-27,Steam Games Purchase,-4.99,Entertainment & Subscriptions,2023-04-27,4.99
2023-01-06,Lidl 9807 SWORDS,?63.81,Groceries,2023-01-06,63.81
2023-09-10,  YOUTUBE PREMIUM   ,5.76,Entertainment & Subscriptions,2023-09-10,5.76
2024-07-17,DELIVEROO.IE *5170,,Dining & Takeaway,2024-07-17,26.64
06/07/2023,  Bord Gais Energy DD   ,98.68 EUR,Utilities & Bills,2023-07-06,98.68
16/05/2023,CIRCLE K DUNDALK,-13.05,Transport,2023-05-16,13.05
2024-01-09,free now taxi dublin,-?19.75,Transport,2024-01-09,19.75
2024-11-05,SHELL PETROL 7302,20.99,Transport,2024-11-05,20.99
"May 19, 2023",,-52.67,Groceries,2023-05-19,52.67
05/11/2024,DELIVEROO.IE *7919,-?17.40,Dining & Takeaway,2024-11-05,17.4
2025-05-14,Sky Ireland TV & Broadband,-109.70,Utilities & Bills,2025-05-14,109.7
2025-04-28,LEAP CARD AUTO TOPUP,2.51,Transport,2025-04-28,2.51
2025-02-27,dunnes stores cork,-?54.60,Groceries,2025-02-27,54.6
2023-12-26,ELECTRIC IRELAND DD,-148.88,Utilities & Bills,2023-12-26,148.88
24/05/2025,  SPAR EXPRESS GALWAY   ,-?46.02,Groceries,2025-05-24,46.02
2023-10-24,Costa Coffee Kilkenny,-47.73,Dining & Takeaway,2023-10-24,47.73
2023-05-29,zara ireland galway,102.05 EUR,Shopping,2023-05-29,102.05
2023-03-02,Starbucks Coffee #8032,-11.01,Dining & Takeaway,2023-03-02,11.01
18/08/2024,ELECTRIC IRELAND DD,?125.76,Utilities & Bills,2024-08-18,125.76
2023-05-10,,12.42 EUR,Dining & Takeaway,2023-05-10,12.42
30/08/2023,Physiotherapy Care Dublin,-?12.00,Health & Fitness,2023-08-30,12.0
"Oct 26, 2024",amzn mktp uk*7172,-46.71,Shopping,2024-10-26,46.71
2023.07.11,Gourmet Burger Kitchen,-?38.89,Dining & Takeaway,2023-07-11,38.89
2023-04-23,audible uk monthly,-27.22,Entertainment & Subscriptions,2023-04-23,27.22
2025.03.09,Lidl 7365 GALWAY,-81.49,Groceries,2025-03-09,81.49
2025-05-21,Tesco Store #1891,-?37.15,Groceries,2025-05-21,37.15
11/02/2024,  Nandos KILKENNY   ,-15.21,Dining & Takeaway,2024-02-11,15.21
"May 04, 2025",Boojum Burrito SWORDS,-?14.52,Dining & Takeaway,2025-05-04,14.52
2025-02-07,,-111.26,Utilities & Bills,2025-02-07,111.26
2025-03-09,SuperValu LIMERICK,-?89.56,Groceries,2025-03-09,89.56
17/12/2023,AMZN Mktp UK*6427,-144.06,Shopping,2023-12-17,144.06
2024-10-13,Boojum Burrito SWORDS,-?52.32,Dining & Takeaway,2024-10-13,52.32
2023-05-22,DART TICKET MACHINE,-?8.27,Transport,2023-05-22,8.27
2023.09.30,CIRCLE K DUNDALK,-?2.40,Transport,2023-09-30,2.4
2024-01-26,TESCO EXTRA BRAY,-44.41,Groceries,2024-01-26,44.41
"Sep 28, 2024",Lidl 5285 GALWAY,57.08,Groceries,2024-09-28,57.08
28/05/2025,Nandos GALWAY,-?5.89,Dining & Takeaway,2025-05-28,5.89
03/10/2024,SuperValu CORK,?23.09,Groceries,2024-10-03,23.09
2023.08.03,Dominos Pizza BRAY,-27.46,Dining & Takeaway,2023-08-03,27.46
06/06/2024,Starbucks Coffee #7055,-25.48,Dining & Takeaway,2024-06-06,25.48
2024-01-17,Lidl 5643 KILKENNY,-45.04,Groceries,2024-01-17,45.04
12/08/2023,ALDI STORE 5412,-107.79,Groceries,2023-08-12,107.79
2023-09-13,dominos pizza swords,-3.80,Dining & Takeaway,2023-09-13,3.8
"May 22, 2024",  EIR TELECOM DIRECT DEBIT   ,118.51 EUR,Utilities & Bills,2024-05-22,118.51
2023-11-08,Insomnia Coffee Co,?3.80,Dining & Takeaway,2023-11-08,3.8
30/08/2024,Gourmet Burger Kitchen,-?3.80,Dining & Takeaway,2024-08-30,3.8
03/03/2024,BOOTS PHARMACY CORK,-89.95,Shopping,2024-03-03,89.95
2023-08-14,ALDI IRELAND GMBH,?67.21,Groceries,2023-08-14,67.21
2025-03-29,SuperValu BRAY,-?47.83,Groceries,2025-03-29,47.83
"Apr 06, 2023",  AMZN PRIME MEMBER   ,?13.66,Entertainment & Subscriptions,2023-04-06,13.66
2024-05-17,,?50.44,Groceries,2024-05-17,50.44
25/01/2023,DISNEY PLUS MONTHLY,-6.48,Entertainment & Subscriptions,2023-01-25,6.48
10/03/2023,Dublin Airport Parking,-148.36,Travel,2023-03-10,148.36
31/05/2023,lidl 8467 kilkenny,?39.51,Groceries,2023-05-31,39.51
"Sep 06, 2023",Tesco Express,-68.24,Groceries,2023-09-06,68.24
2024-10-23,Boots Pharmacy Bray,-78.94,Shopping,2024-10-23,78.94
13/08/2024,tesco store #5480,32.06,Groceries,2024-08-13,32.06
2025-01-25,APPLE.COM/BILL,-?26.90,Entertainment & Subscriptions,2025-01-25,26.9
06/03/2024,Costa Coffee Cork,-36.03,Dining & Takeaway,2024-03-06,36.03
02/11/2023,THE LOCAL PUB & GRILL,?41.19,Dining & Takeaway,2023-11-02,41.19
28/07/2023,Aldi Ireland Gmbh,96.64 EUR,Groceries,2023-07-28,96.64
2025-04-01,Starbucks Coffee #4759,?29.60,Dining & Takeaway,2025-04-01,29.6
01/07/2024,,41.50,Groceries,2024-07-01,41.5
22/11/2024,  ZARA IRELAND LIMERICK   ,-33.04,Shopping,2024-11-22,33.04
